id,asins,brand,categories,colors,count,dateAdded,dateUpdated,descriptions,dimension,ean,features,flavors,imageURLs,isbn,keys,manufacturer,manufacturerNumber,merchants,name,prices.amountMin,prices.amountMax,prices.availability,prices.color,prices.condition,prices.count,prices.currency,prices.dateAdded,prices.dateSeen,prices.flavor,prices.isSale,prices.merchant,prices.offer,prices.returnPolicy,prices.shipping,prices.size,prices.source,prices.sourceURLs,prices.warranty,quantities,reviews,sizes,skus,sourceURLs,upc,vin,websiteIDs,weight
"AVpe_jZ8LJeJML43z_xt",,"Unbranded","Clothing,Shoes,Men's Shoes,All Men's Shoes","Green",,"2017-01-14T19:32:29Z","2017-01-14T19:32:29Z","[{""dateSeen"":[""2017-01-14T19:32:29Z""],""sourceURLs"":[""https://www.walmart.com/ip/Philadelphia-Eagles-Men-s-Flannel-Slide-Slipper/54981314""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Take the next step in your Philadelphia Eagles fandom by putting these Philadelphia Eagles Flannel Slide Slippers on your feet. These officially licensed slippers show off a classic flannel design as well as your team's logo and colors. They're warm, soft, and comfortable, making them great for wearing around the house or while you relax and watch the big game. Material: 100 Polyester Upper 100 TPR Sole""}]",,"0889345613256","[{""key"":""Sport"",""value"":[""Football""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Category"",""value"":[""Men's Shoes""]},{""key"":""Country of Origin - Assembly"",""value"":[""Imported""]},{""key"":""Assembled Product Dimensions (L x W x H)"",""value"":[""11.00 x 8.75 x 1.50 Inches""]},{""key"":""Model"",""value"":[""SLPNFFLNPES""]},{""key"":""Country of Origin - Components"",""value"":[""Imported""]},{""key"":""Sports League"",""value"":[""NFL""]},{""key"":""Manufacturer Part Number"",""value"":[""SLPNFFLNPES""]},{""key"":""Sports Team"",""value"":[""Philadelphia Eagles""]},{""key"":""Brand"",""value"":[""Unbranded""]}]",,"https://i5.walmartimages.com/asr/03920a77-478e-46ac-8bdf-1d59d5c42ded_1.21103ddab9340ae388cb59152565e1db.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",,"889345613256,unbranded/slpnfflnpes,0889345613256",,"SLPNFFLNPES","[{""dateSeen"":[""2017-01-14T19:32:29Z""],""name"":""Walmart.com""}]","Philadelphia Eagles Men's Flannel Slide Slipper",16.47,16.47,,,"new",,"USD","2017-01-14T19:32:29Z","2017-01-13T00:00:00Z",,"false",,,,,,,"https://www.walmart.com/ip/Philadelphia-Eagles-Men-s-Flannel-Slide-Slipper/54981314",,,,"Medium,Small",,"https://www.walmart.com/ip/Philadelphia-Eagles-Men-s-Flannel-Slide-Slipper/54981314","889345613256",,,
"AVpe_lHV1cnluZ0-bh8L",,"PUMA","Men's Casual Shoes,Shoes,Men's Shoes,Clothing","BlackBlack",,"2017-01-12T06:13:00Z","2017-01-12T06:13:00Z","[{""dateSeen"":[""2017-01-12T06:13:00Z""],""sourceURLs"":[""https://www.walmart.com/ip/Puma-Basket-Classic-Men-Round-Toe-Leather-Black-Sneakers/105371698""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand Style - Puma Basket Classic Width - Medium (D, M) True Color - Black/Black Upper Material - Leather Outsole Material - Man-Made Heel Height - 1 Inches Brand Style - Puma Basket Classic Width - Medium (D, M) True Color - Black/Black Upper Material - Leather Outsole Material - Man-Made Heel Height - 1 Inches PUMA creates high-performance, high-style athletic shoes for men and women, with an incredible variety of classic and contemporary designs tailored to all-around athletics and casual lifestyle. All PUMA shoes are made to the highest standards of technology and quality, promising superb comfort, performance, and style. The global PUMA brand had its start in Germany back in 1924 with the founding of the Dassler brand. Dassler shoes made a big impression at the 1936 Berlin Olympics, when athletes wearing them broke two world records and three Olympic records, and the great American Jesse Owens won four Gold Medals in Dasslers. Dassler became PUMA in 1948, and since then has only solidified its already stellar reputation among the world's top athletes, and those who aspire to be. ps4665294""}]",,"0887706940553","[{""key"":""Material"",""value"":[""Leather""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Size"",""value"":[""9.5""]},{""key"":""Shoe Category"",""value"":[""Men's Shoes""]},{""key"":""Color"",""value"":[""Black/Black""]},{""key"":""Model"",""value"":[""PUMM-BASKETCLASSIC-BLACKBLA130.9.5M""]},{""key"":""Manufacturer Part Number"",""value"":[""PUMM-BASKETCLASSIC-BLACKBLA130.9.5M""]},{""key"":""Brand"",""value"":[""PUMA""]},{""key"":""Age Group"",""value"":[""Adult""]}]",,"https://i5.walmartimages.com/asr/77b6ae5c-ca82-414e-86f9-cabd63004a15_1.1a50d0422254c3c05df3e74b7a0a601b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",,"0887706940553,887706940553,puma/pummbasketclassicblackbla13095m","Puma","PUMM-BASKETCLASSIC-BLACKBLA130.9.5M","[{""dateSeen"":[""2017-01-12T06:13:00Z""],""name"":""Areatrend""}]","Puma Basket Classic Men  Round Toe Leather Black Sneakers",70.00,70.00,,,"new",,"USD","2017-01-12T06:13:00Z","2017-01-11T00:00:00Z",,"false","AreaTrend - Walmart.com",,,,,,"https://www.walmart.com/ip/Puma-Basket-Classic-Men-Round-Toe-Leather-Black-Sneakers/105371698",,,,"9.5",,"https://www.walmart.com/ip/Puma-Basket-Classic-Men-Round-Toe-Leather-Black-Sneakers/105371698","887706940553",,,
"AVpe_lHV1cnluZ0-bh8L",,"PUMA","Men's Casual Shoes,Shoes,Men's Shoes,Clothing","BlackBlack",,"2017-01-12T06:13:00Z","2017-01-12T06:13:00Z","[{""dateSeen"":[""2017-01-12T06:13:00Z""],""sourceURLs"":[""https://www.walmart.com/ip/Puma-Basket-Classic-Men-Round-Toe-Leather-Black-Sneakers/105371698""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand Style - Puma Basket Classic Width - Medium (D, M) True Color - Black/Black Upper Material - Leather Outsole Material - Man-Made Heel Height - 1 Inches Brand Style - Puma Basket Classic Width - Medium (D, M) True Color - Black/Black Upper Material - Leather Outsole Material - Man-Made Heel Height - 1 Inches PUMA creates high-performance, high-style athletic shoes for men and women, with an incredible variety of classic and contemporary designs tailored to all-around athletics and casual lifestyle. All PUMA shoes are made to the highest standards of technology and quality, promising superb comfort, performance, and style. The global PUMA brand had its start in Germany back in 1924 with the founding of the Dassler brand. Dassler shoes made a big impression at the 1936 Berlin Olympics, when athletes wearing them broke two world records and three Olympic records, and the great American Jesse Owens won four Gold Medals in Dasslers. Dassler became PUMA in 1948, and since then has only solidified its already stellar reputation among the world's top athletes, and those who aspire to be. ps4665294""}]",,"0887706940553","[{""key"":""Material"",""value"":[""Leather""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Size"",""value"":[""9.5""]},{""key"":""Shoe Category"",""value"":[""Men's Shoes""]},{""key"":""Color"",""value"":[""Black/Black""]},{""key"":""Model"",""value"":[""PUMM-BASKETCLASSIC-BLACKBLA130.9.5M""]},{""key"":""Manufacturer Part Number"",""value"":[""PUMM-BASKETCLASSIC-BLACKBLA130.9.5M""]},{""key"":""Brand"",""value"":[""PUMA""]},{""key"":""Age Group"",""value"":[""Adult""]}]",,"https://i5.walmartimages.com/asr/77b6ae5c-ca82-414e-86f9-cabd63004a15_1.1a50d0422254c3c05df3e74b7a0a601b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",,"0887706940553,887706940553,puma/pummbasketclassicblackbla13095m","Puma","PUMM-BASKETCLASSIC-BLACKBLA130.9.5M","[{""dateSeen"":[""2017-01-12T06:13:00Z""],""name"":""Areatrend""}]","Puma Basket Classic Men  Round Toe Leather Black Sneakers",46.78,46.78,,,"new",,"USD","2017-01-12T06:13:00Z","2017-01-11T00:00:00Z",,"true","AreaTrend - Walmart.com","REDUCED USD 23.22",,,,,"https://www.walmart.com/ip/Puma-Basket-Classic-Men-Round-Toe-Leather-Black-Sneakers/105371698",,,,"9.5",,"https://www.walmart.com/ip/Puma-Basket-Classic-Men-Round-Toe-Leather-Black-Sneakers/105371698","887706940553",,,
"AVpfJ9iDilAPnD_xWIeo",,"Frye","Clothing, Shoes & Accessories,Men's Shoes,Boots","Brown",,"2016-02-02T14:43:33Z","2016-02-02T14:43:33Z",,,"0787934913995","[{""key"":""Material"",""value"":[""Leather""]},{""key"":""Country/Region of Manufacture"",""value"":[""Mexico""]}]",,"http://i.ebayimg.com/images/g/dU4AAOSwd0BV5ctH/s-l300.jpg",,"fryeharveyoutsidezipmenus11brownbootpreowned1690/131593267139,787934913995,0787934913995",,,"[{""dateSeen"":[""2016-01-31T00:00:00Z""],""name"":""Apparelsave - Ebay.com""}]","Frye Harvey Outside Zip Men Us 11 Brown Boot Pre Owned 1690",94.99,94.99,,,"Pre-owned",,"USD","2016-02-02T14:43:33Z","2016-01-31T00:00:00Z",,"false",,"winning bid",,"USD 8.99",,,"http://www.ebay.com/itm/Frye-Harvey-Outside-Zip-Men-US-11-Brown-Boot-Pre-Owned-1690-/131593267139?hash=item1ea391e7c3:g:dU4AAOSwd0BV5ctH",,,,"11","[{""sourceURLs"":[""http://www.ebay.com/itm/Frye-Harvey-Outside-Zip-Men-US-11-Brown-Boot-Pre-Owned-1690-/131593267139?hash=item1ea391e7c3:g:dU4AAOSwd0BV5ctH""],""value"":""131593267139""}]","http://www.ebay.com/itm/Frye-Harvey-Outside-Zip-Men-US-11-Brown-Boot-Pre-Owned-1690-/131593267139?hash=item1ea391e7c3:g:dU4AAOSwd0BV5ctH","787934913995",,,
"AVpe8-WtilAPnD_xRpev",,"Converse","All Men's Shoes,Shoes,Men's Shoes,Clothing","CasinoCasin",,"2016-11-15T13:16:07Z","2016-11-15T13:16:07Z","[{""dateSeen"":[""2016-11-15T13:16:07Z""],""sourceURLs"":[""https://www.walmart.com/ip/Converse-Unisex-Chuck-Taylor-All-Star-Hi-Basketball-Shoe/124057009""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Converse Unisex Chuck Taylor All Star Hi Basketball ShoeConverse Unisex Chuck Taylor All Star Hi Basketball Shoe Old school never looked so fly. Rep your era to the fullest in a pair of these classic Chucks from Converse.""}]",,"0888753313956","[{""key"":""Sport"",""value"":[""Basketball Shoes""]},{""key"":""Occasion"",""value"":[""Basketball Shoes""]},{""key"":""Material"",""value"":[""Canvas""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Category"",""value"":[""Women's Shoes""]},{""key"":""Assembled Product Dimensions (L x W x H)"",""value"":[""12.00 x 8.00 x 6.00 Inches""]},{""key"":""Fabric Content"",""value"":[""Canvas""]},{""key"":""Color"",""value"":[""Casino/Casin""]},{""key"":""Model"",""value"":[""152702C""]},{""key"":""Shoe Closure"",""value"":[""Lace-Up""]},{""key"":""Casual & Dress Shoe Style"",""value"":[""Basketball Shoes""]},{""key"":""Manufacturer Part Number"",""value"":[""152702C""]},{""key"":""Brand"",""value"":[""Converse""]}]",,"https://i5.walmartimages.com/asr/1b18492b-00ed-490a-9b3b-aab78808bb2c_1.840424ac34883535494aee2181625188.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",,"converse/152702c,0888753313956,888753313956","Converse","152702C","[{""dateSeen"":[""2016-11-15T13:16:07Z""],""name"":""Shoezoo""}]","Converse Unisex Chuck Taylor All Star Hi Basketball Shoe",60.00,60.00,,,"new",,"USD","2016-11-15T13:16:07Z","2016-11-06T00:00:00Z",,"false","shoezoo - Walmart.com",,,,,,"https://www.walmart.com/ip/Converse-Unisex-Chuck-Taylor-All-Star-Hi-Basketball-Shoe/124057009",,,,,,"https://www.walmart.com/ip/Converse-Unisex-Chuck-Taylor-All-Star-Hi-Basketball-Shoe/124057009","888753313956",,,
"AVpe-yHi1cnluZ0-bQNi",,"Nike","Clothing, Shoes & Accessories,Team Sports,Men,Soccer,Shoes & Cleats,Sporting Goods","Multi-Colored",,"2016-03-04T05:09:44Z","2016-03-22T21:29:06Z",,,"0885177124229","[{""key"":""Sport"",""value"":[""Soccer""]},{""key"":""Condition"",""value"":[""New with box""]},{""key"":""Type"",""value"":[""Cleats""]}]",,"http://i.ebayimg.com/images/g/g0wAAOSwcdBWS5BJ/s-l64.jpg,http://i.ebayimg.com/images/g/SqcAAOSwIwhWS5CS/s-l64.jpg,http://i.ebayimg.com/images/g/zAkAAOSwKtlWmQt5/s-l300.jpg,http://i.ebayimg.com/images/g/bZMAAOSweuxWS5C7/s-l64.jpg,http://i.ebayimg.com/images/g/KkUAAOSwlV9WS5Cl/s-l64.jpg,http://i.ebayimg.com/images/g/zAkAAOSwKtlWmQt5/s-l64.jpg,http://i.ebayimg.com/images/g/yfwAAOSwT4lWS5BB/s-l64.jpg,http://i.ebayimg.com/images/g/Dp8AAOSwZVhWS5BO/s-l64.jpg,http://i.ebayimg.com/images/g/S4wAAOSwFGNWS5Cx/s-l64.jpg,http://i.ebayimg.com/images/g/v5QAAOSwiwVWS5A5/s-l64.jpg,http://i.ebayimg.com/images/g/QaYAAOSwIwhWS5A9/s-l64.jpg,http://i.ebayimg.com/images/g/MZcAAOSw4UtWS5Cb/s-l64.jpg,http://i.ebayimg.com/images/g/g7EAAOSwEgVWS5B0/s-l64.jpg",,"nikehypervenomphantomfgsoccercleatsboots95crimsonvolthyperpunchwbag/172002150095,885177124229,0885177124229",,,"[{""dateSeen"":[""2016-03-21T00:00:00Z""],""name"":""Reccos_3 - Ebay.com""}]","Nike Hypervenom Phantom Fg Soccer Cleats Boots 9.5 Crimson Volt Hyperpunch W/bag",119.99,119.99,,,"New with box",,"USD","2016-03-04T05:09:44Z","2016-03-21T00:00:00Z",,"false",,"winning bid",,,,,"http://www.ebay.com/itm/Nike-Hypervenom-Phantom-FG-Soccer-Cleats-Boots-9-5-Crimson-Volt-Hyperpunch-W-Bag-/172002150095?hash=item280c2086cf:g:zAkAAOSwKtlWmQt5",,,,"9.5","[{""sourceURLs"":[""http://www.ebay.com/itm/Nike-Hypervenom-Phantom-FG-Soccer-Cleats-Boots-9-5-Crimson-Volt-Hyperpunch-W-Bag-/172002150095?hash=item280c2086cf:g:zAkAAOSwKtlWmQt5""],""value"":""172002150095""}]","http://www.ebay.com/itm/Nike-Hypervenom-Phantom-FG-Soccer-Cleats-Boots-9-5-Crimson-Volt-Hyperpunch-W-Bag-/172002150095?hash=item280c2086cf:g:zAkAAOSwKtlWmQt5","885177124229",,,
"AVpe78PyLJeJML43ytDE",,"Old Time Hockey","Clothing, Shoes & Accessories,Men's Accessories,Hats",,,"2016-02-14T01:13:08Z","2016-02-14T01:13:08Z",,,"0673801055977","[{""key"":""Style"",""value"":[""Cap""]},{""key"":""Condition"",""value"":[""New with tags""]}]",,"http://i.ebayimg.com/images/g/~K0AAOSwcdBWRgnm/s-l300.jpg,http://i.ebayimg.com/images/g/~K0AAOSwcdBWRgnm/s-l64.jpg,http://i.ebayimg.com/images/g/9mwAAOSwiwVWRgpj/s-l64.jpg,http://i.ebayimg.com/images/g/mqkAAOSwEgVWRgnq/s-l64.jpg",,"campbellconference1986allstarhatochreblackonesize/301798201022,673801055977,0673801055977",,,"[{""dateSeen"":[""2016-02-10T00:00:00Z""],""name"":""Desirabledynamics - Ebay.com""}]","Campbell Conference 1986 All Star Hat-ochre/black-one Size",12.00,12.00,,,"New with tags",,"USD","2016-02-14T01:13:08Z","2016-02-10T00:00:00Z",,"false",,,,"FREE",,,"http://www.ebay.com/itm/Campbell-Conference-1986-All-Star-Hat-Ochre-Black-One-Size-/301798201022?hash=item46449316be:g:~K0AAOSwcdBWRgnm",,,,,"[{""sourceURLs"":[""http://www.ebay.com/itm/Campbell-Conference-1986-All-Star-Hat-Ochre-Black-One-Size-/301798201022?hash=item46449316be:g:~K0AAOSwcdBWRgnm""],""value"":""301798201022""}]","http://www.ebay.com/itm/Campbell-Conference-1986-All-Star-Hat-Ochre-Black-One-Size-/301798201022?hash=item46449316be:g:~K0AAOSwcdBWRgnm","673801055977",,,
"AVpe_k351cnluZ0-bh2L",,"Kenneth Cole Reaction","Clothing,Shoes,Men's Shoes,Men's Dress Shoes",,,"2016-11-11T09:35:21Z","2016-11-11T09:35:21Z","[{""dateSeen"":[""2016-11-11T09:35:21Z""],""sourceURLs"":[""https://www.walmart.com/ip/Kenneth-Cole-Reaction-Bad-Ge-Men-Round-Toe-Leather-Black-Loafer/181863158""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Kenneth Cole Reaction Bad-Ge Width - Medium (B, M) True Color - Black Upper Material - Leather Outsole Material - Man-Made Heel Height - 0.25 Inches Brand & Style - Kenneth Cole Reaction Bad-Ge Width - Medium (B, M) True Color - Black Upper Material - Leather Outsole Material - Man-Made Heel Height - 0.25 Inches Shoes in the Kenneth Cole Reaction line add an extra touch of playful urban attitude to the stylish sophistication for which Kenneth Cole footwear is known. Top New York designer Kenneth Cole launched his Kenneth Cole Reaction line to add even more outlets of creativity to his already innovative lines of fashions, footwear, and accessories. As with anything Cole does, his Kenneth Cole Reaction footwear comes with a strong sense of responsibility to society as well as a commitment to bringing customers the company's signature combination of quality and style. ps7027977""}]",,"0887059805158","[{""key"":""Material"",""value"":[""Leather""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Color"",""value"":[""Black""]},{""key"":""Model"",""value"":[""SMF5LE050-001""]},{""key"":""Manufacturer Part Number"",""value"":[""SMF5LE050-001""]},{""key"":""Brand"",""value"":[""Kenneth Cole Reaction""]},{""key"":""Age Group"",""value"":[""Adult""]}]",,"https://i5.walmartimages.com/asr/1492464d-27d1-46cc-93bb-6705dbf72b2d_1.0be627c3165c4a07258e6eaa513a0652.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",,"887059805158,kennethcolereaction/smf5le050001,0887059805158","Kenneth Cole Reaction","SMF5LE050-001","[{""dateSeen"":[""2016-11-11T09:35:21Z""],""name"":""Apparelsave""}]","Kenneth Cole Reaction Bad-ge   Round Toe Leather  Loafer",73.98,73.98,,,,,"USD","2016-11-11T09:35:21Z","2016-11-09T00:00:00Z",,"true",,"REDUCED USD 26.02",,,,,"https://www.walmart.com/ip/Kenneth-Cole-Reaction-Bad-Ge-Men-Round-Toe-Leather-Black-Loafer/181863158",,,,"11,8.5",,"https://www.walmart.com/ip/Kenneth-Cole-Reaction-Bad-Ge-Men-Round-Toe-Leather-Black-Loafer/181863158","887059805158",,,
"AVpe_k351cnluZ0-bh2L",,"Kenneth Cole Reaction","Clothing,Shoes,Men's Shoes,Men's Dress Shoes",,,"2016-11-11T09:35:21Z","2016-11-11T09:35:21Z","[{""dateSeen"":[""2016-11-11T09:35:21Z""],""sourceURLs"":[""https://www.walmart.com/ip/Kenneth-Cole-Reaction-Bad-Ge-Men-Round-Toe-Leather-Black-Loafer/181863158""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Kenneth Cole Reaction Bad-Ge Width - Medium (B, M) True Color - Black Upper Material - Leather Outsole Material - Man-Made Heel Height - 0.25 Inches Brand & Style - Kenneth Cole Reaction Bad-Ge Width - Medium (B, M) True Color - Black Upper Material - Leather Outsole Material - Man-Made Heel Height - 0.25 Inches Shoes in the Kenneth Cole Reaction line add an extra touch of playful urban attitude to the stylish sophistication for which Kenneth Cole footwear is known. Top New York designer Kenneth Cole launched his Kenneth Cole Reaction line to add even more outlets of creativity to his already innovative lines of fashions, footwear, and accessories. As with anything Cole does, his Kenneth Cole Reaction footwear comes with a strong sense of responsibility to society as well as a commitment to bringing customers the company's signature combination of quality and style. ps7027977""}]",,"0887059805158","[{""key"":""Material"",""value"":[""Leather""]},{""key"":""Gender"",""value"":[""Men""]},{""key"":""Color"",""value"":[""Black""]},{""key"":""Model"",""value"":[""SMF5LE050-001""]},{""key"":""Manufacturer Part Number"",""value"":[""SMF5LE050-001""]},{""key"":""Brand"",""value"":[""Kenneth Cole Reaction""]},{""key"":""Age Group"",""value"":[""Adult""]}]",,"https://i5.walmartimages.com/asr/1492464d-27d1-46cc-93bb-6705dbf72b2d_1.0be627c3165c4a07258e6eaa513a0652.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",,"887059805158,kennethcolereaction/smf5le050001,0887059805158","Kenneth Cole Reaction","SMF5LE050-001","[{""dateSeen"":[""2016-11-11T09:35:21Z""],""name"":""Apparelsave""}]","Kenneth Cole Reaction Bad-ge   Round Toe Leather  Loafer",100.00,100.00,,,"new",,"USD","2016-11-11T09:35:21Z","2016-11-09T00:00:00Z",,"false","ApparelSave - Walmart.com","REDUCED USD 26.02",,,,,"https://www.walmart.com/ip/Kenneth-Cole-Reaction-Bad-Ge-Men-Round-Toe-Leather-Black-Loafer/181863158",,,,"11,8.5",,"https://www.walmart.com/ip/Kenneth-Cole-Reaction-Bad-Ge-Men-Round-Toe-Leather-Black-Loafer/181863158","887059805158",,,
"AVpfJuRqLJeJML433fu2",,"PUMA","Clothing,Shoes,Men's Shoes,All Men's Shoes","Black,White,Forest Night,Vibrant Orange,Peacoat,Quarry",,"2017-01-09T19:45:13Z","2017-01-09T19:45:13Z","[{""dateSeen"":[""2017-01-09T19:45:13Z""],""sourceURLs"":[""https://www.walmart.com/ip/PUMA-Grip-Sport-Golf-Shoes-2016/167955856""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. PUMA Grip Sport Golf Shoes 2016Inspired by PUMAs running heritage, the Grip Sport boasts an extra roomy fit, super breathable performance mesh upper and sporty midsole that will keep you cool and comfortable all day long. Versatile, comfortable and stylish a true triple threat.MATERIALSPerformance Mesh - Lightweight and breathable mesh upper for an athletic fit and feel.SPECIFICATIONSPerformance GolfSmartquillFusionfoamTPU Perimeter WrapStyle : 189168""}]",,"0889181191529","[{""key"":""Gender"",""value"":[""Men""]},{""key"":""Shoe Category"",""value"":[""Men's Shoes""]},{""key"":""Clothing Size"",""value"":[""9.5 D(M) US""]},{""key"":""Assembled Product Dimensions (L x W x H)"",""value"":[""10.00 x 5.25 x 16.50 Inches""]},{""key"":""Model"",""value"":[""18916801""]},{""key"":""Manufacturer Part Number"",""value"":[""18916801""]},{""key"":""Brand"",""value"":[""PUMA""]},{""key"":""Shoe Width"",""value"":[""Medium""]}]",,"https://i5.walmartimages.com/asr/8cfb5424-a8b8-414d-b95b-ead1b92fc7b4_1.05d6ec2c67aef834e3fbbf8643731011.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",,"889181191529,0889181191529,puma/18916801","Puma","18916801","[{""dateSeen"":[""2017-01-09T19:45:13Z""],""name"":""Fore Liquidation""}]","Puma Grip Sport Golf Shoes 2016",63.95,63.95,,,"new",,"USD","2017-01-09T19:45:13Z","2017-01-08T00:00:00Z",,"false","Fore Liquidation - Walmart.com",,,,,,"https://www.walmart.com/ip/PUMA-Grip-Sport-Golf-Shoes-2016/167955856",,,,,,"https://www.walmart.com/ip/PUMA-Grip-Sport-Golf-Shoes-2016/167955856","889181191529",,,
"AVpfFYMsLJeJML432CTr",,"Justin Boots","Men's Boots,Shoes,Clothing, Shoes & Jewelry,Men's Shoes,Men's Work Shoes & Boots","Tan Orange",,"2016-01-02T02:40:28Z","2016-04-05T23:29:03Z",,,,,,"http://c.shld.net/rpx/i/s/pi/mp/11862/prod_3843790531?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F33000965%2Fimages%2F17-wk4812.jpg&d=880ca9aabb6084cd87a3617043f37a1a772780bb",,"justinboots/17wk4812",,"17-WK4812",,"Justin Boots Work Boot Men Stampede Rugged Composite Toe Tan Orange Wk4812",142.00,142.00,,,,,"USD","2016-01-02T02:40:28Z","2016-03-31T00:00:00Z",,"false","Sears.com",,,,,,"http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=0000000000000001186200000000000022491480P&pidType=3&priceMatch=Y&memberStatus=G&storeId=10153",,,,"10.5,10,8.5,7,9.5,7.5,11.5,9,8,13,14,11,12","[{""sourceURLs"":[""http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=0000000000000001186200000000000022491480P&pidType=3&priceMatch=Y&memberStatus=G&storeId=10153""],""value"":""0000000000000001186200000000000022491480P""}]","http://www.sears.com/content/pdp/config/products/v1/products/0000000000000001186200000000000022491480P?site=sears,http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=0000000000000001186200000000000022491480P&pidType=3&priceMatch=Y&memberStatus=G&storeId=10153",,,,
"AVpfFYMsLJeJML432CTr",,"Justin Boots","Men's Boots,Shoes,Clothing, Shoes & Jewelry,Men's Shoes,Men's Work Shoes & Boots","Tan Orange",,"2016-01-02T02:40:28Z","2016-04-05T23:29:03Z",,,,,,"http://c.shld.net/rpx/i/s/pi/mp/11862/prod_3843790531?src=http%3A%2F%2Fd3d71ba2asa5oz.cloudfront.net%2F33000965%2Fimages%2F17-wk4812.jpg&d=880ca9aabb6084cd87a3617043f37a1a772780bb",,"justinboots/17wk4812",,"17-WK4812",,"Justin Boots Work Boot Men Stampede Rugged Composite Toe Tan Orange Wk4812",124.95,124.95,,,,,"USD","2016-01-02T02:40:28Z","2016-03-31T00:00:00Z",,"true","Sears.com",,,,,,"http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=0000000000000001186200000000000022491480P&pidType=3&priceMatch=Y&memberStatus=G&storeId=10153",,,,"10.5,10,8.5,7,9.5,7.5,11.5,9,8,13,14,11,12","[{""sourceURLs"":[""http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=0000000000000001186200000000000022491480P&pidType=3&priceMatch=Y&memberStatus=G&storeId=10153""],""value"":""0000000000000001186200000000000022491480P""}]","http://www.sears.com/content/pdp/config/products/v1/products/0000000000000001186200000000000022491480P?site=sears,http://www.sears.com/content/pdp/products/pricing/v1/get/price/display/json?pid=0000000000000001186200000000000022491480P&pidType=3&priceMatch=Y&memberStatus=G&storeId=10153",,,,
